learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size,optim_time
0.001,1e-06,True,20,24,Sigmoid,1.8362571001052856,1.9276790618896484,128,0
0.001,1e-05,True,4,24,Sigmoid,1.9270293712615967,1.9303736686706543,128,0
0.001,1e-06,True,16,6,Sigmoid,1.937915563583374,1.9354257583618164,8192,0
0.001,1e-06,True,20,6,Sigmoid,1.9316041469573975,1.9620312452316284,256,0
0.001,0.0001,True,20,6,Sigmoid,1.9700720310211182,1.968326449394226,4096,0
0.001,1e-06,True,12,6,Sigmoid,1.973177194595337,1.9707366228103638,8192,0
0.001,1e-05,True,20,12,Sigmoid,1.9581726789474487,1.9728477001190186,256,0
0.001,0.0001,True,12,12,Sigmoid,1.9778679609298706,1.9766952991485596,1024,0
0.001,1e-07,True,8,6,Sigmoid,1.9835491180419922,1.9807226657867432,1024,0
0.001,1e-05,True,12,12,Sigmoid,1.9830970764160156,1.9823048114776611,1024,0
0.001,1e-06,True,4,6,Sigmoid,1.9848170280456543,1.9824029207229614,256,0
0.001,1e-05,True,12,24,Sigmoid,1.9838274717330933,1.9834965467453003,2048,0
0.001,1e-07,True,4,12,Sigmoid,1.991777777671814,1.9894542694091797,8192,0
0.001,1e-06,True,16,12,Sigmoid,1.990617036819458,1.9905846118927002,1024,0
0.001,1e-05,True,20,24,Sigmoid,1.9928557872772217,1.991331696510315,4096,1
0.001,1e-07,True,20,24,Sigmoid,1.9975967407226562,1.9957878589630127,8192,2
0.001,1e-05,True,8,24,Sigmoid,2.0035715103149414,2.004561185836792,1024,0
0.001,1e-05,True,12,6,Sigmoid,2.0137412548065186,2.011728286743164,1024,0
0.001,0.0001,True,12,6,Sigmoid,2.012366533279419,2.013584852218628,512,0
0.001,1e-07,True,12,6,Sigmoid,2.0188422203063965,2.0180928707122803,1024,0
0.001,1e-07,True,20,12,Sigmoid,2.0163466930389404,2.0229878425598145,512,0
0.001,1e-06,True,20,12,Sigmoid,2.026371955871582,2.0240511894226074,8192,1
0.001,1e-06,True,4,6,Sigmoid,2.0308401584625244,2.029480457305908,512,0
0.001,1e-05,True,8,24,Sigmoid,2.0374338626861572,2.037203311920166,512,0
0.001,1e-07,True,4,12,Sigmoid,2.0418336391448975,2.039451837539673,2048,0
0.001,1e-07,True,8,24,Sigmoid,2.0470449924468994,2.0458104610443115,4096,0
0.001,1e-07,True,8,12,Sigmoid,2.0450849533081055,2.0499892234802246,512,0
0.001,1e-06,True,16,6,Sigmoid,2.057523727416992,2.055405616760254,4096,0
0.001,0.0001,True,20,12,Sigmoid,2.0576016902923584,2.0558323860168457,4096,0
0.001,1e-07,True,20,12,Sigmoid,2.0580568313598633,2.056180953979492,1024,0
0.001,1e-07,True,12,12,Sigmoid,2.0617246627807617,2.058720111846924,8192,0
0.001,1e-05,True,4,24,Sigmoid,2.064196825027466,2.061964988708496,8192,0
0.001,1e-06,True,16,6,Sigmoid,2.0548131465911865,2.0699024200439453,256,0
0.001,1e-06,True,4,6,Sigmoid,2.072272539138794,2.070371389389038,8192,0
0.001,1e-06,True,8,6,Sigmoid,2.0729713439941406,2.0707614421844482,2048,0
0.001,1e-07,True,4,24,Sigmoid,2.0810165405273438,2.0806493759155273,512,0
0.001,1e-05,True,20,6,Sigmoid,2.0955395698547363,2.0928335189819336,8192,0
0.001,0.0001,True,12,12,Sigmoid,2.0964932441711426,2.0943922996520996,2048,0
0.001,1e-05,True,8,6,Sigmoid,2.1028127670288086,2.1002399921417236,8192,0
0.001,1e-05,True,20,6,Sigmoid,2.103766918182373,2.1059727668762207,1024,0
0.001,1e-05,True,4,12,Sigmoid,2.1115758419036865,2.109825372695923,1024,0
0.001,1e-05,True,4,6,Sigmoid,2.125002861022949,2.1226863861083984,4096,0
0.001,0.0001,True,8,6,Sigmoid,2.1353163719177246,2.1327877044677734,2048,0
0.001,1e-05,True,4,6,Sigmoid,2.1562411785125732,2.1534247398376465,2048,0
0.001,1e-05,True,8,24,Sigmoid,2.1584017276763916,2.1572299003601074,2048,0
0.001,1e-05,True,12,6,Sigmoid,2.1714766025543213,2.1689581871032715,8192,0
0.001,1e-06,True,4,12,Sigmoid,2.171724796295166,2.1693501472473145,2048,0
0.001,1e-06,True,20,6,Sigmoid,2.13765025138855,2.1734790802001953,128,0
0.001,0.0001,True,16,6,Sigmoid,2.172713041305542,2.1758675575256348,256,0
0.001,1e-06,True,16,12,Sigmoid,2.1651058197021484,2.176898956298828,256,0
0.001,0.0001,True,8,12,Sigmoid,2.174898386001587,2.1792728900909424,256,0
0.001,1e-06,True,20,24,Sigmoid,2.178032398223877,2.180835485458374,2048,0
0.001,1e-06,True,16,12,Sigmoid,2.1883983612060547,2.1861846446990967,8192,0
0.001,0.0001,True,12,6,Sigmoid,2.191558837890625,2.1892852783203125,4096,0
0.001,1e-07,True,4,24,Sigmoid,2.191768169403076,2.1896114349365234,2048,0
0.001,1e-05,True,16,24,Sigmoid,2.1900553703308105,2.191420078277588,1024,0
0.001,1e-05,True,20,24,Sigmoid,2.0768182277679443,2.1975274085998535,128,0
0.001,1e-07,True,4,12,Sigmoid,2.202313184738159,2.1992850303649902,1024,0
0.001,0.0001,True,8,12,Sigmoid,2.2014641761779785,2.199563980102539,1024,0
0.001,1e-05,True,8,12,Sigmoid,2.2027790546417236,2.2013237476348877,256,0
0.001,0.0001,True,4,6,Sigmoid,2.2058351039886475,2.203897714614868,2048,0
0.001,1e-05,True,20,12,Sigmoid,2.206988573074341,2.205751419067383,8192,1
0.001,1e-05,True,4,6,Sigmoid,2.2079436779022217,2.2058205604553223,8192,0
0.001,1e-05,True,8,24,Sigmoid,2.194736957550049,2.2075579166412354,128,0
0.001,1e-05,True,20,24,Sigmoid,2.2069716453552246,2.2081661224365234,2048,0
0.001,1e-05,True,12,12,Sigmoid,2.2209744453430176,2.2240419387817383,512,0
0.001,0.0001,True,4,6,Sigmoid,2.237974166870117,2.2353627681732178,1024,0
0.001,1e-07,True,20,6,Sigmoid,2.2242398262023926,2.235793352127075,256,0
0.001,1e-06,True,16,12,Sigmoid,2.1821248531341553,2.2487242221832275,128,0
0.001,1e-06,True,12,24,Sigmoid,2.2542595863342285,2.2526612281799316,8192,1
0.001,0.0001,True,12,6,Sigmoid,2.256518840789795,2.255194664001465,1024,0
0.001,1e-06,True,12,24,Sigmoid,2.2553882598876953,2.2555859088897705,1024,0
0.001,0.0001,True,16,24,Sigmoid,2.2520573139190674,2.2562448978424072,1024,0
0.001,1e-07,True,8,12,Sigmoid,2.2612295150756836,2.2586658000946045,1024,0
0.001,0.0001,True,12,6,Sigmoid,2.2627577781677246,2.261627674102783,2048,0
0.001,1e-07,True,4,24,Sigmoid,2.2730090618133545,2.270869255065918,4096,0
0.001,0.0001,True,8,6,Sigmoid,2.27413272857666,2.2714056968688965,4096,0
0.001,1e-05,True,12,12,Sigmoid,2.272920846939087,2.2748022079467773,2048,0
0.001,0.0001,True,4,6,Sigmoid,2.2810823917388916,2.2788219451904297,4096,0
0.001,1e-07,True,20,24,Sigmoid,2.2403318881988525,2.285037040710449,256,0
0.001,1e-07,True,12,12,Sigmoid,2.2877631187438965,2.2854228019714355,4096,0
0.001,1e-07,True,20,12,Sigmoid,2.290520668029785,2.2885146141052246,8192,1
0.001,0.0001,True,4,24,Sigmoid,2.2941782474517822,2.294172763824463,128,0
0.001,1e-05,True,4,12,Sigmoid,2.302816867828369,2.2994165420532227,256,0
0.001,0.0001,True,12,6,Sigmoid,2.2978103160858154,2.3063621520996094,128,0
0.001,0.0001,True,12,24,Sigmoid,2.307513952255249,2.3084306716918945,1024,0
0.001,1e-06,True,8,6,Sigmoid,2.3112690448760986,2.3097457885742188,8192,0
0.001,0.0001,True,16,6,Sigmoid,2.300370693206787,2.309805154800415,128,0
0.001,1e-07,True,4,24,Sigmoid,2.315986156463623,2.31209397315979,256,0
0.001,1e-06,True,12,6,Sigmoid,2.3152859210968018,2.312995672225952,4096,0
0.001,1e-06,True,4,12,Sigmoid,2.3158230781555176,2.3135266304016113,8192,0
0.001,1e-06,True,8,12,Sigmoid,2.311774492263794,2.314436197280884,256,0
0.001,1e-05,True,16,6,Sigmoid,2.322950839996338,2.321070671081543,4096,0
0.001,1e-05,True,4,6,Sigmoid,2.3406918048858643,2.3378477096557617,1024,0
0.001,1e-05,True,12,6,Sigmoid,2.3387064933776855,2.3390965461730957,512,0
0.001,1e-07,True,20,12,Sigmoid,2.3292393684387207,2.341113328933716,256,0
0.001,1e-07,True,8,24,Sigmoid,2.286257743835449,2.347562313079834,128,0
0.001,1e-05,True,16,6,Sigmoid,2.3549835681915283,2.352418899536133,8192,0
0.001,1e-06,True,4,24,Sigmoid,2.351716995239258,2.3529109954833984,128,0
0.001,1e-07,True,16,24,Sigmoid,2.3577475547790527,2.364351272583008,512,0
0.001,1e-06,True,20,24,Sigmoid,2.366722583770752,2.365257740020752,4096,1
0.001,1e-07,True,12,6,Sigmoid,2.368940830230713,2.367532968521118,512,0
0.001,1e-05,True,12,24,Sigmoid,2.374826192855835,2.378000259399414,512,0
0.001,0.0001,True,16,24,Sigmoid,2.3439548015594482,2.381202459335327,256,0
0.001,0.0001,True,20,24,Sigmoid,2.385545253753662,2.3873863220214844,1024,0
0.001,0.0001,True,4,12,Sigmoid,2.3897604942321777,2.387613534927368,8192,0
0.001,0.0001,True,20,12,Sigmoid,2.3948440551757812,2.392216682434082,8192,1
0.001,1e-05,True,8,12,Sigmoid,2.399888277053833,2.3982605934143066,2048,0
0.001,0.0001,True,12,24,Sigmoid,2.393989086151123,2.3989360332489014,512,0
0.001,1e-06,True,8,12,Sigmoid,2.408445119857788,2.4058196544647217,8192,0
0.001,1e-06,True,8,24,Sigmoid,2.4183664321899414,2.416145086288452,8192,1
0.001,1e-06,True,12,12,Sigmoid,2.4197592735290527,2.417200803756714,1024,0
0.001,1e-07,True,8,24,Sigmoid,2.4195146560668945,2.417653799057007,2048,0
0.001,1e-07,True,16,12,Sigmoid,2.4196529388427734,2.418020725250244,4096,0
0.001,1e-05,True,8,6,Sigmoid,2.427147388458252,2.4240636825561523,256,0
0.001,1e-07,True,12,24,Sigmoid,2.405648946762085,2.4281039237976074,128,0
0.001,0.0001,True,4,6,Sigmoid,2.435513973236084,2.4311671257019043,256,0
0.001,1e-06,True,4,12,Sigmoid,2.4403841495513916,2.4390180110931396,256,0
0.001,1e-05,True,4,6,Sigmoid,2.440744400024414,2.4391117095947266,512,0
0.001,1e-05,True,4,6,Sigmoid,2.4739885330200195,2.470802068710327,256,0
0.001,1e-07,True,16,6,Sigmoid,2.46533203125,2.473456859588623,128,0
0.001,0.0001,True,8,24,Sigmoid,2.4899468421936035,2.4883666038513184,2048,0
0.001,1e-06,True,12,24,Sigmoid,2.496249198913574,2.4945483207702637,4096,1
0.001,1e-07,True,16,6,Sigmoid,2.517125129699707,2.51678729057312,2048,0
0.001,1e-05,True,8,6,Sigmoid,2.519833564758301,2.5174612998962402,4096,0
0.001,1e-07,True,4,6,Sigmoid,2.530524492263794,2.5278592109680176,256,0
0.001,1e-07,True,8,12,Sigmoid,2.5377049446105957,2.535843849182129,4096,0
0.001,1e-05,True,4,12,Sigmoid,2.549755096435547,2.5477609634399414,2048,0
0.001,1e-06,True,20,24,Sigmoid,2.520986318588257,2.5525803565979004,256,0
0.001,0.0001,True,4,12,Sigmoid,2.576204538345337,2.5743494033813477,2048,0
0.001,1e-05,True,16,12,Sigmoid,2.577714443206787,2.575176239013672,8192,0
0.001,1e-05,True,20,24,Sigmoid,2.581073522567749,2.584745168685913,1024,0
0.001,1e-07,True,4,24,Sigmoid,2.5876893997192383,2.592862129211426,128,0
0.001,1e-07,True,20,12,Sigmoid,2.5288472175598145,2.5981013774871826,128,0
0.001,0.0001,True,8,12,Sigmoid,2.601999044418335,2.60256290435791,512,0
0.001,0.0001,True,12,24,Sigmoid,2.5348100662231445,2.6036815643310547,128,0
0.001,1e-07,True,4,24,Sigmoid,2.6115760803222656,2.609623908996582,1024,0
0.001,0.0001,True,20,6,Sigmoid,2.600130081176758,2.6191279888153076,128,0
0.001,1e-07,True,12,6,Sigmoid,2.6318414211273193,2.6294713020324707,8192,0
0.001,1e-07,True,8,12,Sigmoid,2.6345043182373047,2.634157657623291,256,0
0.001,1e-07,True,16,24,Sigmoid,2.584073066711426,2.635460138320923,128,0
0.001,1e-05,True,4,24,Sigmoid,2.6414313316345215,2.639094114303589,4096,0
0.001,1e-05,True,12,24,Sigmoid,2.6430842876434326,2.641947031021118,1024,0
0.001,0.0001,True,4,12,Sigmoid,2.6537277698516846,2.653531074523926,256,0
0.001,1e-07,True,16,6,Sigmoid,2.6537652015686035,2.6606719493865967,512,0
0.001,1e-07,True,8,6,Sigmoid,2.663254737854004,2.6668334007263184,128,0
0.001,1e-07,True,16,24,Sigmoid,2.7104477882385254,2.71018123626709,2048,0
0.001,1e-07,True,12,24,Sigmoid,2.721489906311035,2.719413995742798,8192,1
0.001,1e-05,True,4,24,Sigmoid,2.724893569946289,2.7248828411102295,512,0
0.001,1e-06,True,4,12,Sigmoid,2.7341794967651367,2.7318525314331055,4096,0
0.001,1e-07,True,20,6,Sigmoid,2.7217814922332764,2.7476813793182373,128,0
0.001,1e-07,True,4,6,Sigmoid,2.754484176635742,2.7521142959594727,4096,0
0.001,1e-05,True,4,24,Sigmoid,2.7631869316101074,2.761331796646118,1024,0
0.001,1e-07,True,8,6,Sigmoid,2.76823091506958,2.7673115730285645,512,0
0.001,1e-06,True,20,24,Sigmoid,2.761277198791504,2.7676515579223633,1024,0
0.001,1e-05,True,12,6,Sigmoid,2.7707388401031494,2.7688379287719727,2048,0
0.001,1e-06,True,4,24,Sigmoid,2.775749683380127,2.7739062309265137,2048,0
0.001,1e-05,True,8,12,Sigmoid,2.7881574630737305,2.7911148071289062,512,0
0.001,0.0001,True,8,6,Sigmoid,2.795619249343872,2.7934000492095947,1024,0
0.001,0.0001,True,4,24,Sigmoid,2.7973623275756836,2.7954587936401367,4096,0
0.001,0.0001,True,8,12,Sigmoid,2.8003573417663574,2.8002614974975586,2048,0
0.001,0.0001,True,4,12,Sigmoid,2.8062245845794678,2.803736686706543,4096,0
0.001,1e-07,True,8,24,Sigmoid,2.793586492538452,2.806766986846924,256,0
0.001,0.0001,True,8,6,Sigmoid,2.8157966136932373,2.814614772796631,512,0
0.001,1e-07,True,20,6,Sigmoid,2.8132424354553223,2.8159139156341553,512,0
0.001,1e-07,True,4,12,Sigmoid,2.8175368309020996,2.8167519569396973,512,0
0.001,1e-06,True,8,24,Sigmoid,2.8192102909088135,2.8198471069335938,1024,0
0.001,1e-06,True,12,6,Sigmoid,2.8327183723449707,2.835294246673584,512,0
0.001,1e-05,True,12,12,Sigmoid,2.832324266433716,2.840346574783325,256,0
0.001,0.0001,True,8,12,Sigmoid,2.8569226264953613,2.8547401428222656,8192,0
0.001,1e-05,True,12,6,Sigmoid,2.857696056365967,2.859650135040283,256,0
0.001,0.0001,True,4,24,Sigmoid,2.8636906147003174,2.864992618560791,512,0
0.001,0.0001,True,4,12,Sigmoid,2.875998020172119,2.8735339641571045,1024,0
0.001,1e-07,True,4,12,Sigmoid,2.8828940391540527,2.880829334259033,4096,0
0.001,1e-06,True,4,24,Sigmoid,2.88956356048584,2.8873677253723145,4096,0
0.001,0.0001,True,8,12,Sigmoid,2.913121461868286,2.910982370376587,4096,0
0.001,0.0001,True,4,6,Sigmoid,2.9192419052124023,2.9181504249572754,512,0
0.001,0.0001,True,12,12,Sigmoid,2.9382524490356445,2.936490297317505,8192,0
0.001,1e-05,True,20,6,Sigmoid,2.929668664932251,2.937652826309204,512,0
0.001,1e-06,True,20,24,Sigmoid,2.9139089584350586,2.951202154159546,512,0
0.001,1e-07,True,4,24,Sigmoid,2.95656418800354,2.9540748596191406,8192,0
0.001,1e-07,True,8,12,Sigmoid,2.955568790435791,2.9544694423675537,2048,0
0.001,0.0001,True,8,6,Sigmoid,2.9615817070007324,2.959606170654297,8192,0
0.001,1e-06,True,20,6,Sigmoid,2.9742894172668457,2.974569320678711,2048,0
0.001,1e-07,True,8,6,Sigmoid,2.9881751537323,2.9858365058898926,8192,0
0.001,1e-07,True,8,6,Sigmoid,2.9883546829223633,2.9860668182373047,4096,0
0.001,0.0001,True,12,6,Sigmoid,2.987575054168701,2.996232748031616,256,0
0.001,1e-06,True,8,12,Sigmoid,2.997270345687866,2.9992997646331787,128,0
0.001,0.0001,True,16,6,Sigmoid,3.0061986446380615,3.006485939025879,512,0
0.001,1e-06,True,20,24,Sigmoid,3.021073818206787,3.0197505950927734,8192,2
0.001,1e-07,True,4,12,Sigmoid,3.0210461616516113,3.019822120666504,256,0
0.001,1e-05,True,12,6,Sigmoid,3.012507915496826,3.0204241275787354,128,0
0.001,0.0001,True,12,12,Sigmoid,3.0350191593170166,3.0330848693847656,4096,0
0.001,0.0001,True,4,12,Sigmoid,3.043771266937256,3.043241024017334,128,0
0.001,1e-07,True,16,6,Sigmoid,3.0727076530456543,3.0704355239868164,1024,0
0.001,1e-06,True,4,12,Sigmoid,3.0881571769714355,3.0888094902038574,128,0
0.001,0.0001,True,4,24,Sigmoid,3.1003146171569824,3.098088264465332,2048,0
0.001,1e-05,True,16,6,Sigmoid,3.1107077598571777,3.1173157691955566,256,0
0.001,1e-06,True,8,6,Sigmoid,3.1451754570007324,3.142274856567383,1024,0
0.001,1e-05,True,16,12,Sigmoid,3.0828933715820312,3.1515262126922607,128,0
0.001,1e-06,True,12,12,Sigmoid,3.1590423583984375,3.1582729816436768,2048,0
0.001,1e-05,True,12,12,Sigmoid,3.161184310913086,3.159695625305176,4096,0
0.001,1e-06,True,4,12,Sigmoid,3.2047622203826904,3.2042737007141113,512,0
0.001,1e-05,True,8,12,Sigmoid,3.2700631618499756,3.267943859100342,8192,0
0.001,1e-05,True,4,24,Sigmoid,3.2917449474334717,3.2894694805145264,256,0
0.001,1e-06,True,8,12,Sigmoid,3.293858051300049,3.291670083999634,4096,0
0.001,0.0001,True,12,24,Sigmoid,3.3523428440093994,3.3505325317382812,4096,1
0.001,1e-06,True,4,6,Sigmoid,3.360187530517578,3.3577940464019775,4096,0
0.001,1e-05,True,4,12,Sigmoid,3.362633228302002,3.3623008728027344,512,0
0.001,0.0001,True,8,6,Sigmoid,3.361818790435791,3.3639440536499023,128,0
0.001,0.0001,True,4,6,Sigmoid,3.3763513565063477,3.373549461364746,8192,0
0.001,1e-07,True,4,6,Sigmoid,3.380263090133667,3.378147602081299,2048,0
0.001,0.0001,True,4,24,Sigmoid,3.4009480476379395,3.3986926078796387,1024,0
0.001,1e-05,True,12,24,Sigmoid,3.4027538299560547,3.400620460510254,4096,1
0.001,1e-07,True,8,12,Sigmoid,3.452035427093506,3.449718475341797,8192,0
0.001,0.0001,True,8,24,Sigmoid,3.5423390865325928,3.5514047145843506,512,0
0.001,1e-06,True,8,12,Sigmoid,3.7448668479919434,3.7441318035125732,2048,0
